Chirp,ID,Start,End,Night,Call,Syllables,Audio
LPL21_265,LPL,2934526,2941025,2,1,5,LPL_2.WAV
LPL21_266,LPL,2943904,2950501,2,1,5,LPL_2.WAV
LPL21_267,LPL,2953809,2960480,2,1,5,LPL_2.WAV
LPL21_268,LPL,2963497,2970024,2,1,5,LPL_2.WAV
LPL21_269,LPL,2973269,2979577,2,1,5,LPL_2.WAV
LPL21_270,LPL,2982983,2989349,2,1,5,LPL_2.WAV
LPL21_271,LPL,2992724,2999005,2,1,5,LPL_2.WAV
LPL21_272,LPL,3003441,3009999,2,1,5,LPL_2.WAV
LPL21_273,LPL,3013676,3020197,2,1,5,LPL_2.WAV
LPL21_274,LPL,3024001,3030417,2,1,5,LPL_2.WAV
LPL21_275,LPL,3034657,3041265,2,1,5,LPL_2.WAV
LPL21_276,LPL,3044293,3050869,2,1,5,LPL_2.WAV
LPL21_277,LPL,3055474,3061964,2,1,5,LPL_2.WAV
LPL21_278,LPL,3066744,3075380,2,1,6,LPL_2.WAV
LPL21_279,LPL,3079742,3086187,2,1,5,LPL_2.WAV
LPL21_280,LPL,3089134,3095705,2,1,5,LPL_2.WAV
LPL21_281,LPL,3100599,3107301,2,1,5,LPL_2.WAV
LPL21_282,LPL,3111736,3118254,2,1,5,LPL_2.WAV
LPL21_283,LPL,3122809,3131223,2,1,6,LPL_2.WAV
LPL21_284,LPL,3134881,3141495,2,1,5,LPL_2.WAV
LPL21_285,LPL,3145298,3151618,2,1,5,LPL_2.WAV
LPL21_286,LPL,3154954,3161691,2,1,5,LPL_2.WAV
LPL21_287,LPL,3164754,3167898,2,1,3,LPL_2.WAV
LPL21_288,LPL,3174101,3180483,2,1,5,LPL_2.WAV
LPL21_289,LPL,3185071,3191709,2,1,5,LPL_2.WAV
LPL21_290,LPL,3196679,3203316,2,1,5,LPL_2.WAV
LPL21_291,LPL,3207394,3214171,2,1,5,LPL_2.WAV
LPL21_292,LPL,3217350,3223858,2,1,5,LPL_2.WAV
LPL21_293,LPL,3228319,3234981,2,1,5,LPL_2.WAV
LPL21_294,LPL,3241027,3247610,2,1,5,LPL_2.WAV
LPL21_295,LPL,3252685,3261084,2,1,6,LPL_2.WAV
LPL21_296,LPL,3264156,3270792,2,1,5,LPL_2.WAV
LPL21_297,LPL,3275595,3282202,2,1,5,LPL_2.WAV
LPL21_298,LPL,3285948,3292420,2,1,5,LPL_2.WAV
LPL21_299,LPL,3295297,3301982,2,1,5,LPL_2.WAV
LPL21_300,LPL,3305668,3311747,2,1,5,LPL_2.WAV
LPL21_301,LPL,3314953,3321387,2,1,5,LPL_2.WAV
LPL21_302,LPL,3325625,3332041,2,1,5,LPL_2.WAV
LPL21_303,LPL,3336090,3342583,2,1,5,LPL_2.WAV
LPL21_304,LPL,3346360,3352865,2,1,5,LPL_2.WAV
LPL21_305,LPL,3357017,3363701,2,1,5,LPL_2.WAV
LPL21_306,LPL,3368033,3374300,2,1,5,LPL_2.WAV
LPL21_307,LPL,3377587,3384304,2,1,5,LPL_2.WAV
LPL21_308,LPL,3388028,3394288,2,1,5,LPL_2.WAV
LPL21_309,LPL,3398027,3404250,2,1,5,LPL_2.WAV
LPL21_310,LPL,3407086,3413874,2,1,5,LPL_2.WAV
LPL21_311,LPL,3416887,3423359,2,1,5,LPL_2.WAV
LPL21_312,LPL,3427132,3433576,2,1,5,LPL_2.WAV
LPL21_313,LPL,3437766,3444333,2,1,5,LPL_2.WAV
LPL21_314,LPL,3447364,3453921,2,1,5,LPL_2.WAV
LPL21_315,LPL,3458461,3465019,2,1,5,LPL_2.WAV
LPL21_316,LPL,3468009,3474496,2,1,5,LPL_2.WAV
LPL21_317,LPL,3477489,3483998,2,1,5,LPL_2.WAV
LPL21_318,LPL,3487669,3494336,2,1,5,LPL_2.WAV
LPL21_319,LPL,3497083,3503697,2,1,5,LPL_2.WAV
LPL21_320,LPL,3507249,3509249,2,1,2,LPL_2.WAV
LPL21_321,LPL,3516191,3522901,2,1,5,LPL_2.WAV
LPL21_322,LPL,3528030,3534692,2,1,5,LPL_2.WAV
LPL21_323,LPL,3539219,3545887,2,1,5,LPL_2.WAV
LPL21_324,LPL,3548953,3555510,2,1,5,LPL_2.WAV
LPL21_325,LPL,3559101,3565600,2,1,5,LPL_2.WAV
LPL21_326,LPL,3570041,3576556,2,1,5,LPL_2.WAV
LPL21_327,LPL,3580973,3587452,2,1,5,LPL_2.WAV
LPL21_328,LPL,3591356,3598035,2,1,5,LPL_2.WAV
LPL21_329,LPL,3601438,3608089,2,1,5,LPL_2.WAV
LPL21_330,LPL,3611860,3618166,2,1,5,LPL_2.WAV
LPL21_331,LPL,3622562,3629012,2,1,5,LPL_2.WAV
LPL21_332,LPL,3633561,3640141,2,1,5,LPL_2.WAV
LPL21_333,LPL,3643798,3650391,2,1,5,LPL_2.WAV
LPL21_334,LPL,3654252,3661017,2,1,5,LPL_2.WAV
LPL21_335,LPL,3664328,3671023,2,1,5,LPL_2.WAV
LPL21_336,LPL,3674649,3681253,2,1,5,LPL_2.WAV
LPL21_337,LPL,3684237,3690828,2,1,5,LPL_2.WAV
LPL21_338,LPL,3694614,3701083,2,1,5,LPL_2.WAV
LPL21_339,LPL,3704609,3711210,2,1,5,LPL_2.WAV
LPL21_340,LPL,3715654,3724196,2,1,6,LPL_2.WAV
LPL21_341,LPL,3727503,3733743,2,1,5,LPL_2.WAV
LPL21_342,LPL,3737445,3738248,2,1,1,LPL_2.WAV
RBB13_0,RBB,5591,13036,1,3,5,RBB_n3_1.WAV
RBB13_1,RBB,18377,25778,1,3,5,RBB_n3_1.WAV
RBB13_2,RBB,30892,38212,1,3,5,RBB_n3_1.WAV
RBB13_3,RBB,43490,50860,1,3,5,RBB_n3_1.WAV
RBB13_4,RBB,55778,63077,1,3,5,RBB_n3_1.WAV
RBB13_5,RBB,67362,74738,1,3,5,RBB_n3_1.WAV
RBB13_6,RBB,79124,82386,1,3,3,RBB_n3_1.WAV
RBB13_7,RBB,86283,93570,1,3,5,RBB_n3_1.WAV
RBB13_8,RBB,98251,105655,1,3,5,RBB_n3_1.WAV
RBB13_9,RBB,113171,120645,1,3,5,RBB_n3_1.WAV
RBB13_10,RBB,126046,133370,1,3,5,RBB_n3_1.WAV
RBB13_11,RBB,139513,146898,1,3,5,RBB_n3_1.WAV
RBB13_12,RBB,151403,154701,1,3,3,RBB_n3_1.WAV
RBB13_13,RBB,158462,166018,1,3,5,RBB_n3_1.WAV
RBB13_14,RBB,171892,179287,1,3,5,RBB_n3_1.WAV
RBB13_15,RBB,184066,191456,1,3,5,RBB_n3_1.WAV
RBB13_16,RBB,196089,203471,1,3,5,RBB_n3_1.WAV
RBB13_17,RBB,209106,216609,1,3,5,RBB_n3_1.WAV
RBB13_18,RBB,247651,254896,1,3,5,RBB_n3_1.WAV
RBB13_19,RBB,260527,267881,1,3,5,RBB_n3_1.WAV
RBB13_20,RBB,274187,281659,1,3,5,RBB_n3_1.WAV
RBB13_21,RBB,286725,294108,1,3,5,RBB_n3_1.WAV
RBB13_22,RBB,298605,306045,1,3,5,RBB_n3_1.WAV
RBB13_23,RBB,311360,318737,1,3,5,RBB_n3_1.WAV
RBB13_24,RBB,323139,328243,1,3,4,RBB_n3_1.WAV
RBB13_25,RBB,331737,339329,1,3,5,RBB_n3_1.WAV
RBB13_26,RBB,343772,351118,1,3,5,RBB_n3_1.WAV
RBB13_27,RBB,356038,359271,1,3,3,RBB_n3_1.WAV
RBB13_28,RBB,363134,370682,1,3,5,RBB_n3_1.WAV
RBB13_29,RBB,375223,382579,1,3,5,RBB_n3_1.WAV
RBB13_30,RBB,387890,395199,1,3,5,RBB_n3_1.WAV
RBB13_31,RBB,401738,409116,1,3,5,RBB_n3_1.WAV
RBB13_32,RBB,413678,421129,1,3,5,RBB_n3_1.WAV
RBB13_33,RBB,426846,434025,1,3,5,RBB_n3_1.WAV
RBB13_34,RBB,438347,441645,1,3,3,RBB_n3_1.WAV
RBB13_35,RBB,445519,452810,1,3,5,RBB_n3_1.WAV
RBB13_36,RBB,456966,464437,1,3,5,RBB_n3_1.WAV
RBB13_37,RBB,468579,471787,1,3,3,RBB_n3_1.WAV
RBB13_38,RBB,475320,482784,1,3,5,RBB_n3_1.WAV
RBB13_39,RBB,487113,490289,1,3,3,RBB_n3_1.WAV
RBB13_40,RBB,494311,501694,1,3,5,RBB_n3_1.WAV
RBB13_41,RBB,506214,513688,1,3,5,RBB_n3_1.WAV
RBB13_42,RBB,518387,525819,1,3,5,RBB_n3_1.WAV
RBB13_43,RBB,530159,537645,1,3,5,RBB_n3_1.WAV
RBB13_44,RBB,542855,550299,1,3,5,RBB_n3_1.WAV
RBB13_45,RBB,555209,562543,1,3,5,RBB_n3_1.WAV
RBB13_46,RBB,566753,574188,1,3,5,RBB_n3_1.WAV
RBB13_47,RBB,578498,581735,1,3,3,RBB_n3_1.WAV
RBB13_48,RBB,586726,593995,1,3,5,RBB_n3_1.WAV
RBB13_49,RBB,598662,601890,1,3,3,RBB_n3_1.WAV
RBB13_50,RBB,605167,612770,1,3,5,RBB_n3_1.WAV
RBB13_51,RBB,617508,619719,1,3,2,RBB_n3_1.WAV
RBB13_52,RBB,625984,633333,1,3,5,RBB_n3_1.WAV
RBB13_53,RBB,640175,647586,1,3,5,RBB_n3_1.WAV
RBB13_54,RBB,652833,660377,1,3,5,RBB_n3_1.WAV
RBB13_55,RBB,665001,672248,1,3,5,RBB_n3_1.WAV
RBB13_56,RBB,677062,684481,1,3,5,RBB_n3_1.WAV
RBB13_57,RBB,689258,696595,1,3,5,RBB_n3_1.WAV
RBB13_58,RBB,702340,705532,1,3,3,RBB_n3_1.WAV
RBB13_59,RBB,709615,717076,1,3,5,RBB_n3_1.WAV
RBB13_60,RBB,721965,729416,1,3,5,RBB_n3_1.WAV
RBB13_61,RBB,734181,741591,1,3,5,RBB_n3_1.WAV
RBB13_62,RBB,746985,754190,1,3,5,RBB_n3_1.WAV
RBB13_63,RBB,759467,766706,1,3,5,RBB_n3_1.WAV
RBB13_64,RBB,771216,778554,1,3,5,RBB_n3_1.WAV
RBB13_65,RBB,782871,790362,1,3,5,RBB_n3_1.WAV
RBB13_66,RBB,795031,802317,1,3,5,RBB_n3_1.WAV
RBB13_67,RBB,807317,814833,1,3,5,RBB_n3_1.WAV
RBB13_68,RBB,820070,827473,1,3,5,RBB_n3_1.WAV
RBB13_69,RBB,833304,840783,1,3,5,RBB_n3_1.WAV
RBB13_70,RBB,845683,848848,1,3,3,RBB_n3_1.WAV
RBB13_71,RBB,853073,860461,1,3,5,RBB_n3_1.WAV
RBB13_72,RBB,865044,872617,1,3,5,RBB_n3_1.WAV
RBB13_73,RBB,878615,885838,1,3,5,RBB_n3_1.WAV
RBB13_74,RBB,890641,893819,1,3,3,RBB_n3_1.WAV
RBB13_75,RBB,898565,905897,1,3,5,RBB_n3_1.WAV
RBB13_76,RBB,911603,912546,1,3,1,RBB_n3_1.WAV
RBB13_77,RBB,918995,928334,1,3,6,RBB_n3_1.WAV
RBB13_78,RBB,934013,941399,1,3,5,RBB_n3_1.WAV
RBB13_79,RBB,946579,953828,1,3,5,RBB_n3_1.WAV
RBB13_80,RBB,960311,967632,1,3,5,RBB_n3_1.WAV
RBB13_81,RBB,973487,982855,1,3,6,RBB_n3_1.WAV
RBB13_82,RBB,988010,991211,1,3,3,RBB_n3_1.WAV
RBB13_83,RBB,995425,1002848,1,3,5,RBB_n3_1.WAV
RBB13_84,RBB,1008616,1015871,1,3,5,RBB_n3_1.WAV
RBB13_85,RBB,1020396,1023602,1,3,3,RBB_n3_1.WAV
RBB13_86,RBB,1028157,1035674,1,3,5,RBB_n3_1.WAV
RBB13_87,RBB,1040428,1047921,1,3,5,RBB_n3_1.WAV
RBB13_88,RBB,1053204,1060612,1,3,5,RBB_n3_1.WAV
RBB13_89,RBB,1064870,1068106,1,3,3,RBB_n3_1.WAV
RBB13_90,RBB,1071889,1079388,1,3,5,RBB_n3_1.WAV
RBB13_91,RBB,1083810,1091128,1,3,5,RBB_n3_1.WAV
RBB13_92,RBB,1096143,1103552,1,3,5,RBB_n3_1.WAV
RBB13_93,RBB,1107884,1111078,1,3,3,RBB_n3_1.WAV
RBB13_94,RBB,1115134,1122579,1,3,5,RBB_n3_1.WAV
RBB13_95,RBB,1127377,1134866,1,3,5,RBB_n3_1.WAV
RBB13_96,RBB,1139471,1146893,1,3,5,RBB_n3_1.WAV
RBB13_97,RBB,1151480,1158826,1,3,5,RBB_n3_1.WAV
RBB13_98,RBB,1163417,1166664,1,3,3,RBB_n3_1.WAV
RBB13_99,RBB,1170647,1178160,1,3,5,RBB_n3_1.WAV
RBB13_100,RBB,1182432,1189984,1,3,5,RBB_n3_1.WAV
RBB13_101,RBB,1194024,1203523,1,3,6,RBB_n3_1.WAV
RBB13_102,RBB,1208094,1211343,1,3,3,RBB_n3_1.WAV
RBB13_103,RBB,1214788,1222283,1,3,5,RBB_n3_1.WAV
RBB13_104,RBB,1226321,1229593,1,3,3,RBB_n3_1.WAV
RBB13_105,RBB,1232520,1239977,1,3,5,RBB_n3_1.WAV
RBB13_106,RBB,1244428,1251920,1,3,5,RBB_n3_1.WAV
RBB13_107,RBB,1256103,1259427,1,3,3,RBB_n3_1.WAV
RBB13_108,RBB,1263973,1271309,1,3,5,RBB_n3_1.WAV
RBB13_109,RBB,1275848,1283207,1,3,5,RBB_n3_1.WAV
RBB13_110,RBB,1289618,1297013,1,3,5,RBB_n3_1.WAV
RBB13_111,RBB,1304453,1311916,1,3,5,RBB_n3_1.WAV
RBB13_112,RBB,1318748,1326199,1,3,5,RBB_n3_1.WAV
RBB13_113,RBB,1332450,1339758,1,3,5,RBB_n3_1.WAV
RBB13_114,RBB,1346858,1354198,1,3,5,RBB_n3_1.WAV
RBB13_115,RBB,1358487,1366175,1,3,5,RBB_n3_1.WAV
RBB13_116,RBB,1372342,1379697,1,3,5,RBB_n3_1.WAV
RBB13_117,RBB,1386162,1393464,1,3,5,RBB_n3_1.WAV
RBB13_118,RBB,1398132,1405785,1,3,5,RBB_n3_1.WAV
RBB13_119,RBB,1411745,1418968,1,3,5,RBB_n3_1.WAV
RBB13_120,RBB,1427639,1435011,1,3,5,RBB_n3_1.WAV
RBB13_121,RBB,1440499,1447957,1,3,5,RBB_n3_1.WAV
RBB13_122,RBB,1452885,1460268,1,3,5,RBB_n3_1.WAV
RBB13_123,RBB,1465126,1468349,1,3,3,RBB_n3_1.WAV
RBB13_124,RBB,1472346,1479797,1,3,5,RBB_n3_1.WAV
RBB13_125,RBB,1484453,1491843,1,3,5,RBB_n3_1.WAV
RBB13_126,RBB,1499339,1506818,1,3,5,RBB_n3_1.WAV
RBB13_127,RBB,1511542,1518818,1,3,5,RBB_n3_1.WAV
RBB13_128,RBB,1523520,1530945,1,3,5,RBB_n3_1.WAV
RBB13_129,RBB,1535228,1538510,1,3,3,RBB_n3_1.WAV
RBB13_130,RBB,1542461,1550061,1,3,5,RBB_n3_1.WAV
RBB13_131,RBB,1556039,1563439,1,3,5,RBB_n3_1.WAV
RBB13_132,RBB,1568612,1576088,1,3,5,RBB_n3_1.WAV
RBB13_133,RBB,1580313,1583528,1,3,3,RBB_n3_1.WAV
RBB13_134,RBB,1586944,1594518,1,3,5,RBB_n3_1.WAV
RBB13_135,RBB,1599957,1607177,1,3,5,RBB_n3_1.WAV
RBB13_136,RBB,1612148,1619634,1,3,5,RBB_n3_1.WAV
RBB13_137,RBB,1624986,1632459,1,3,5,RBB_n3_1.WAV
RBB13_138,RBB,1638208,1645684,1,3,5,RBB_n3_1.WAV
RBB13_139,RBB,1651331,1658686,1,3,5,RBB_n3_1.WAV
RBB13_140,RBB,1662852,1666113,1,3,3,RBB_n3_1.WAV
RBB13_141,RBB,1670543,1678039,1,3,5,RBB_n3_1.WAV
RBB13_142,RBB,1686369,1693755,1,3,5,RBB_n3_1.WAV
RBB13_143,RBB,1702401,1709841,1,3,5,RBB_n3_1.WAV
RBB13_144,RBB,1716043,1723496,1,3,5,RBB_n3_1.WAV
RBB13_145,RBB,1729432,1738933,1,3,6,RBB_n3_1.WAV
RBB13_146,RBB,1744606,1751920,1,3,5,RBB_n3_1.WAV
RBB13_147,RBB,1756264,1763494,1,3,5,RBB_n3_1.WAV
RBB13_148,RBB,1768448,1776075,1,3,5,RBB_n3_1.WAV
RBB13_149,RBB,1782026,1789235,1,3,5,RBB_n3_1.WAV
RBB13_150,RBB,1794785,1802260,1,3,5,RBB_n3_1.WAV
RBB13_151,RBB,1806946,1816296,1,3,6,RBB_n3_1.WAV
RBB13_152,RBB,1822727,1832297,1,3,6,RBB_n3_1.WAV
RBB13_153,RBB,1836673,1844005,1,3,5,RBB_n3_1.WAV
RBB13_154,RBB,1848062,1855471,1,3,5,RBB_n3_1.WAV
RBB13_155,RBB,1859687,1866967,1,3,5,RBB_n3_1.WAV
RBB13_156,RBB,1871387,1878830,1,3,5,RBB_n3_1.WAV
RBB13_157,RBB,1884467,1892005,1,3,5,RBB_n3_1.WAV
RBB13_158,RBB,1897441,1904883,1,3,5,RBB_n3_1.WAV
RBB13_159,RBB,1909640,1912931,1,3,3,RBB_n3_1.WAV
RBB13_160,RBB,1916566,1924068,1,3,5,RBB_n3_1.WAV
RBB13_161,RBB,1928438,1935863,1,3,5,RBB_n3_1.WAV
RBB13_162,RBB,1940735,1943942,1,3,3,RBB_n3_1.WAV
RBB13_163,RBB,1947504,1954992,1,3,5,RBB_n3_1.WAV
RBB13_164,RBB,1960444,1967889,1,3,5,RBB_n3_1.WAV
RBB13_165,RBB,1973917,1981456,1,3,5,RBB_n3_1.WAV
RBB13_166,RBB,1986983,1996425,1,3,6,RBB_n3_1.WAV
RBB13_167,RBB,2000553,2007613,1,3,5,RBB_n3_1.WAV
RBB13_168,RBB,2011701,2019194,1,3,5,RBB_n3_1.WAV
RBB13_169,RBB,2023734,2031075,1,3,5,RBB_n3_1.WAV
RBB13_170,RBB,2036024,2045524,1,3,6,RBB_n3_1.WAV
RBB13_171,RBB,2050762,2060123,1,3,6,RBB_n3_1.WAV
RBB13_172,RBB,2064605,2067759,1,3,3,RBB_n3_1.WAV
RBB13_173,RBB,2073169,2080718,1,3,5,RBB_n3_1.WAV
RBB13_174,RBB,2085851,2095338,1,3,6,RBB_n3_1.WAV
RBB13_175,RBB,2100642,2107923,1,3,5,RBB_n3_1.WAV
RBB13_176,RBB,2113957,2121520,1,3,5,RBB_n3_1.WAV
RBB13_177,RBB,2142598,2150059,1,3,5,RBB_n3_1.WAV
RBB13_178,RBB,2158957,2166418,1,3,5,RBB_n3_1.WAV
RBB13_179,RBB,2173748,2181147,1,3,5,RBB_n3_1.WAV
RBB13_180,RBB,2188448,2195870,1,3,5,RBB_n3_1.WAV
RBB13_181,RBB,2201641,2209162,1,3,5,RBB_n3_1.WAV
RBB13_182,RBB,2214125,2221429,1,3,5,RBB_n3_1.WAV
RBB13_183,RBB,2225954,2229171,1,3,3,RBB_n3_1.WAV
RBB13_184,RBB,2233134,2240600,1,3,5,RBB_n3_1.WAV
RBB13_185,RBB,2246247,2253585,1,3,5,RBB_n3_1.WAV
RBB13_186,RBB,2259724,2267093,1,3,5,RBB_n3_1.WAV
RBB13_187,RBB,2275215,2282733,1,3,5,RBB_n3_1.WAV
RBB13_188,RBB,2288586,2295907,1,3,5,RBB_n3_1.WAV
RBB13_189,RBB,2301360,2308805,1,3,5,RBB_n3_1.WAV
RBB13_190,RBB,2315196,2322427,1,3,5,RBB_n3_1.WAV
RBB13_191,RBB,2328392,2337588,1,3,6,RBB_n3_1.WAV
RBB13_192,RBB,2343188,2346441,1,3,3,RBB_n3_1.WAV
RBB13_193,RBB,2351695,2361159,1,3,6,RBB_n3_1.WAV
RBB13_194,RBB,2366702,2374150,1,3,5,RBB_n3_1.WAV
RBB13_195,RBB,2380602,2387944,1,3,5,RBB_n3_1.WAV
RBB13_196,RBB,2393381,2400842,1,3,5,RBB_n3_1.WAV
RBB13_197,RBB,2405727,2413092,1,3,5,RBB_n3_1.WAV
RBB13_198,RBB,2417769,2420949,1,3,3,RBB_n3_1.WAV
RBB13_199,RBB,2424704,2432189,1,3,5,RBB_n3_1.WAV
RBB13_200,RBB,2436958,2444351,1,3,5,RBB_n3_1.WAV
RBB13_201,RBB,2450305,2457735,1,3,5,RBB_n3_1.WAV
RBB13_202,RBB,2462454,2469883,1,3,5,RBB_n3_1.WAV
RBB13_203,RBB,2475321,2484839,1,3,6,RBB_n3_1.WAV
RBB13_204,RBB,2488994,2498417,1,3,6,RBB_n3_1.WAV
RBB13_205,RBB,2505449,2512762,1,3,5,RBB_n3_1.WAV
RBB13_206,RBB,2517969,2525501,1,3,5,RBB_n3_1.WAV
RBB13_207,RBB,2529826,2537273,1,3,5,RBB_n3_1.WAV
RBB13_208,RBB,2544503,2551852,1,3,5,RBB_n3_1.WAV
RBB13_209,RBB,2558291,2565722,1,3,5,RBB_n3_1.WAV
RBB13_210,RBB,2570494,2577870,1,3,5,RBB_n3_1.WAV
RBB13_211,RBB,2584818,2592219,1,3,5,RBB_n3_1.WAV
RBB13_212,RBB,2598487,2605928,1,3,5,RBB_n3_1.WAV
RBB13_213,RBB,2611692,2614970,1,3,3,RBB_n3_1.WAV
RBB13_214,RBB,2621479,2631203,1,3,6,RBB_n3_1.WAV
RBB13_215,RBB,2636190,2643640,1,3,5,RBB_n3_1.WAV
RBB13_216,RBB,2650548,2657968,1,3,5,RBB_n3_1.WAV
RBB13_217,RBB,2663612,2671069,1,3,5,RBB_n3_1.WAV
RBB13_218,RBB,2677476,2684947,1,3,5,RBB_n3_1.WAV
RBB13_219,RBB,2689619,2697266,1,3,5,RBB_n3_1.WAV
RBB13_220,RBB,2702677,2709798,1,3,5,RBB_n3_1.WAV
RBB13_221,RBB,2715394,2722984,1,3,5,RBB_n3_1.WAV
RBB13_222,RBB,2728389,2735834,1,3,5,RBB_n3_1.WAV
RBB13_223,RBB,2742394,2749924,1,3,5,RBB_n3_1.WAV
RBB13_224,RBB,2755846,2763048,1,3,5,RBB_n3_1.WAV
RBB13_225,RBB,2768653,2776064,1,3,5,RBB_n3_1.WAV
RBB13_226,RBB,2780603,2787926,1,3,5,RBB_n3_1.WAV
RBB13_227,RBB,2794290,2801814,1,3,5,RBB_n3_1.WAV
RBB13_228,RBB,2806382,2813931,1,3,5,RBB_n3_1.WAV
RBB13_229,RBB,2819722,2827141,1,3,5,RBB_n3_1.WAV
RBB13_230,RBB,2832675,2835866,1,3,3,RBB_n3_1.WAV
RBB13_231,RBB,2839578,2847058,1,3,5,RBB_n3_1.WAV
RBB13_232,RBB,2851593,2859102,1,3,5,RBB_n3_1.WAV
RBB13_233,RBB,2863550,2866773,1,3,3,RBB_n3_1.WAV
RBB13_234,RBB,2870168,2877668,1,3,5,RBB_n3_1.WAV
RBB13_235,RBB,2882315,2889764,1,3,5,RBB_n3_1.WAV
RBB13_236,RBB,2895287,2898451,1,3,3,RBB_n3_1.WAV
RBB13_237,RBB,2903189,2912913,1,3,6,RBB_n3_1.WAV
RBB13_238,RBB,2917980,2921159,1,3,3,RBB_n3_1.WAV
RBB13_239,RBB,2924666,2932135,1,3,5,RBB_n3_1.WAV
RBB13_240,RBB,2936574,2944075,1,3,5,RBB_n3_1.WAV
RBB13_241,RBB,2950489,2957787,1,3,5,RBB_n3_1.WAV
RBB13_242,RBB,2963973,2971521,1,3,5,RBB_n3_1.WAV
RBB13_243,RBB,2976176,2983600,1,3,5,RBB_n3_1.WAV
RBB13_244,RBB,2988002,2995406,1,3,5,RBB_n3_1.WAV
RBB13_245,RBB,3000585,3010164,1,3,6,RBB_n3_1.WAV
RBB13_246,RBB,3015946,3019165,1,3,3,RBB_n3_1.WAV
RBB13_247,RBB,3023097,3030544,1,3,5,RBB_n3_1.WAV
RBB13_248,RBB,3037764,3045234,1,3,5,RBB_n3_1.WAV
RBB13_249,RBB,3049736,3053247,1,3,3,RBB_n3_1.WAV
RBB13_250,RBB,3058818,3066225,1,3,5,RBB_n3_1.WAV
RBB13_251,RBB,3074727,3082207,1,3,5,RBB_n3_1.WAV
RBB13_252,RBB,3086685,3094224,1,3,5,RBB_n3_1.WAV
RBB13_253,RBB,3099832,3107300,1,3,5,RBB_n3_1.WAV
RBB13_254,RBB,3113157,3120550,1,3,5,RBB_n3_1.WAV
RBB13_255,RBB,3125575,3133043,1,3,5,RBB_n3_1.WAV
RBB13_256,RBB,3137481,3144938,1,3,5,RBB_n3_1.WAV
RBB13_257,RBB,3149422,3152645,1,3,3,RBB_n3_1.WAV
RBB13_258,RBB,3156443,3164070,1,3,5,RBB_n3_1.WAV
RBB13_259,RBB,3172907,3180379,1,3,5,RBB_n3_1.WAV
RBB13_260,RBB,3188975,3196387,1,3,5,RBB_n3_1.WAV
RBB13_261,RBB,3202943,3210089,1,3,5,RBB_n3_1.WAV
